公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
600882,2020-07-14,37.60,38.20,36.11,36.91,-0.76,-2.02,"70,854","26,248",5.55,1.73
600882,2020-07-13,36.81,37.70,36.77,37.67,0.57,1.54,"101,059","37,569",2.51,2.47
600882,2020-07-10,36.84,37.75,36.60,37.10,-0.04,-0.11,"72,766","27,106",3.10,1.78
600882,2020-07-09,38.63,38.63,36.06,37.14,-1.55,-4.01,"123,506","45,560",6.64,3.02
600882,2020-07-08,36.01,38.78,35.98,38.69,2.68,7.44,"96,713","36,712",7.78,2.37
600882,2020-07-07,34.83,36.81,34.62,36.01,1.17,3.36,"66,497","23,837",6.29,1.63
600882,2020-07-06,35.15,35.51,34.00,34.84,-0.41,-1.16,"83,375","28,818",4.28,2.04
600882,2020-07-03,35.00,35.80,34.67,35.25,-0.25,-0.70,"45,281","15,929",3.18,1.11
600882,2020-07-02,35.70,36.25,34.82,35.50,0.07,0.20,"61,694","21,892",4.04,1.51
600882,2020-07-01,36.27,37.71,35.05,35.43,-0.86,-2.37,"75,645","27,379",7.33,1.85
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
600882,2020-06-30,36.40,36.85,36.00,36.29,0.06,0.17,"53,812","19,573",2.35,1.32
600882,2020-06-29,36.79,36.90,35.76,36.23,-0.64,-1.74,"56,151","20,357",3.09,1.37
600882,2020-06-24,37.93,39.25,35.90,36.87,-1.14,-3.00,"74,107","27,596",8.81,1.81
600882,2020-06-23,37.74,38.47,37.05,38.01,0.31,0.82,"41,459","15,676",3.77,1.01
600882,2020-06-22,38.20,38.90,36.88,37.70,-0.22,-0.58,"37,115","14,025",5.33,0.91
600882,2020-06-19,38.05,39.00,37.70,37.92,-0.03,-0.08,"31,008","11,913",3.43,0.76
600882,2020-06-18,39.20,39.23,37.90,37.95,-1.01,-2.59,"32,242","12,323",3.41,0.79
600882,2020-06-17,38.85,39.00,37.55,38.96,0.34,0.88,"41,579","15,962",3.75,1.02
600882,2020-06-16,36.90,38.71,36.71,38.62,1.79,4.86,"57,163","21,709",5.43,1.40
600882,2020-06-15,36.40,37.26,35.75,36.83,0.39,1.07,"50,580","18,476",4.14,1.24
600882,2020-06-12,35.46,37.79,35.01,36.44,0.33,0.91,"62,833","23,020",7.70,1.54
600882,2020-06-11,35.50,36.48,34.95,36.11,0.26,0.73,"43,649","15,605",4.27,1.07
600882,2020-06-10,34.51,36.14,34.51,35.85,0.43,1.21,"48,611","17,287",4.60,1.19
600882,2020-06-09,34.65,35.98,33.70,35.42,0.75,2.16,"65,813","23,169",6.58,1.61
600882,2020-06-08,37.00,37.00,34.50,34.67,-2.33,-6.30,"79,337","27,994",6.76,1.94
600882,2020-06-05,36.13,37.84,35.24,37.00,0.17,0.46,"59,309","21,601",7.06,1.45
600882,2020-06-04,37.47,38.28,36.31,36.83,-0.63,-1.68,"49,828","18,490",5.26,1.22
600882,2020-06-03,37.30,37.89,35.96,37.46,-0.44,-1.16,"96,134","35,222",5.09,2.35
600882,2020-06-02,39.80,40.90,36.95,37.90,-2.36,-5.86,"136,431","52,056",9.81,3.34
600882,2020-06-01,38.90,40.80,38.90,40.26,1.31,3.36,"88,636","35,563",4.88,2.17
600882,2020-05-29,37.46,39.18,37.35,38.95,1.85,4.99,"136,012","52,712",4.93,3.35
600882,2020-05-28,36.00,37.82,35.87,37.10,0.77,2.12,"86,011","31,929",5.37,2.12
600882,2020-05-27,37.40,39.10,35.37,36.33,-1.17,-3.12,"90,454","33,895",9.95,2.22
600882,2020-05-26,34.31,37.69,34.00,37.50,3.09,8.98,"84,043","29,747",10.72,2.07
600882,2020-05-25,32.27,34.88,32.18,34.41,1.65,5.04,"96,008","32,722",8.24,2.36
600882,2020-05-22,32.80,34.50,32.52,32.76,-0.84,-2.50,"85,220","28,547",5.89,2.10
600882,2020-05-21,33.55,34.66,31.03,33.60,-0.26,-0.77,"210,703","68,035",10.72,5.18
600882,2020-05-20,36.03,36.30,32.50,33.86,-2.18,-6.05,"135,560","46,374",10.54,3.33
600882,2020-05-19,36.90,38.80,34.83,36.04,-0.86,-2.33,"136,934","49,733",10.76,3.37
600882,2020-05-18,33.00,37.28,33.00,36.90,3.00,8.85,"91,881","33,128",12.63,2.26
600882,2020-05-15,33.05,34.29,32.31,33.90,0.85,2.57,"70,408","23,618",5.99,1.73
600882,2020-05-14,32.00,34.30,31.50,33.05,0.85,2.64,"95,584","31,529",8.70,2.35
600882,2020-05-13,30.08,32.28,29.50,32.20,2.34,7.84,"143,904","45,103",9.31,3.54
