公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
600186,2020-07-14,2.77,2.79,2.71,2.75,-0.01,-0.36,"381,640","10,462",2.90,2.77
600186,2020-07-13,2.70,2.77,2.69,2.76,0.06,2.22,"337,997","9,279",2.96,2.45
600186,2020-07-10,2.73,2.78,2.65,2.70,-0.08,-2.88,"447,461","12,104",4.68,3.24
600186,2020-07-09,2.63,2.87,2.61,2.78,0.17,6.51,"742,282","20,479",9.96,5.38
600186,2020-07-08,2.58,2.62,2.56,2.61,0.02,0.77,"258,986","6,715",2.32,1.88
600186,2020-07-07,2.64,2.67,2.57,2.59,-0.02,-0.77,"321,839","8,381",3.83,2.33
600186,2020-07-06,2.55,2.62,2.51,2.61,0.07,2.76,"261,623","6,747",4.33,1.90
600186,2020-07-03,2.49,2.63,2.48,2.54,0.05,2.01,"187,118","4,789",6.02,1.36
600186,2020-07-02,2.46,2.49,2.45,2.49,0.03,1.22,"109,193","2,701",1.63,0.79
600186,2020-07-01,2.52,2.53,2.44,2.46,-0.06,-2.38,"156,625","3,864",3.57,1.14
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
600186,2020-06-30,2.51,2.53,2.50,2.52,0.01,0.40,"97,548","2,456",1.20,0.71
600186,2020-06-29,2.58,2.59,2.51,2.51,-0.07,-2.71,"106,548","2,702",3.10,0.77
600186,2020-06-24,2.61,2.61,2.58,2.58,-0.03,-1.15,"62,514","1,618",1.15,0.45
600186,2020-06-23,2.59,2.62,2.58,2.61,0.02,0.77,"87,631","2,281",1.54,0.64
600186,2020-06-22,2.64,2.64,2.58,2.59,-0.03,-1.15,"115,703","3,018",2.29,0.84
600186,2020-06-19,2.64,2.65,2.61,2.62,-0.03,-1.13,"128,398","3,377",1.51,0.93
600186,2020-06-18,2.67,2.67,2.64,2.65,-0.02,-0.75,"86,289","2,286",1.12,0.63
600186,2020-06-17,2.68,2.69,2.65,2.67,-0.01,-0.37,"78,675","2,093",1.49,0.57
600186,2020-06-16,2.66,2.69,2.66,2.68,0.02,0.75,"76,595","2,046",1.13,0.56
600186,2020-06-15,2.69,2.71,2.65,2.66,-0.03,-1.12,"114,473","3,060",2.23,0.83
600186,2020-06-12,2.64,2.70,2.60,2.69,0.01,0.37,"92,440","2,462",3.73,0.67
600186,2020-06-11,2.66,2.85,2.66,2.68,0.01,0.37,"162,094","4,429",7.12,1.17
600186,2020-06-10,2.69,2.69,2.66,2.67,-0.01,-0.37,"75,169","2,009",1.12,0.54
600186,2020-06-09,2.70,2.72,2.67,2.68,-0.03,-1.11,"96,308","2,587",1.85,0.70
600186,2020-06-08,2.68,2.76,2.68,2.71,0.01,0.37,"121,066","3,281",2.96,0.88
600186,2020-06-05,2.65,2.80,2.62,2.70,-0.10,-3.57,"298,557","8,057",6.43,2.16
600186,2020-06-04,2.65,2.92,2.64,2.80,0.15,5.66,"555,526","15,790",10.57,4.03
600186,2020-06-03,2.62,2.66,2.62,2.65,0.03,1.15,"93,790","2,479",1.53,0.68
600186,2020-06-02,2.64,2.64,2.61,2.62,-0.02,-0.76,"79,618","2,088",1.14,0.58
600186,2020-06-01,2.61,2.65,2.60,2.64,0.03,1.15,"115,624","3,037",1.92,0.84
600186,2020-05-29,2.59,2.63,2.57,2.61,0.02,0.77,"78,955","2,052",2.32,0.57
600186,2020-05-28,2.63,2.65,2.58,2.59,-0.04,-1.52,"111,415","2,902",2.66,0.81
600186,2020-05-27,2.68,2.68,2.63,2.63,-0.05,-1.87,"84,700","2,245",1.87,0.61
600186,2020-05-26,2.66,2.68,2.63,2.68,0.02,0.75,"76,277","2,022",1.88,0.55
600186,2020-05-25,2.58,2.75,2.58,2.66,0.04,1.53,"123,741","3,293",6.49,0.90
600186,2020-05-22,2.67,2.69,2.61,2.62,-0.08,-2.96,"137,324","3,639",2.96,1.00
600186,2020-05-21,2.71,2.78,2.68,2.70,-0.01,-0.37,"155,552","4,257",3.69,1.13
600186,2020-05-20,2.75,2.76,2.70,2.71,-0.06,-2.17,"146,405","3,986",2.17,1.06
600186,2020-05-19,2.81,2.84,2.72,2.77,-0.03,-1.07,"165,683","4,578",4.29,1.20
600186,2020-05-18,2.73,2.89,2.72,2.80,0.05,1.82,"210,015","5,917",6.18,1.52
600186,2020-05-15,2.76,2.79,2.68,2.75,-0.01,-0.36,"179,781","4,911",3.99,1.30
600186,2020-05-14,2.84,2.89,2.74,2.76,-0.13,-4.50,"441,244","12,372",5.19,3.20
600186,2020-05-13,2.64,2.89,2.61,2.89,0.26,9.89,"509,664","14,586",10.65,3.69
