公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
002570,2020-07-14,7.38,7.52,7.20,7.44,0.13,1.78,"375,968","27,615",4.38,3.68
002570,2020-07-13,6.98,7.35,6.98,7.31,0.35,5.03,"404,901","29,211",5.32,3.96
002570,2020-07-10,7.03,7.21,6.95,6.96,-0.11,-1.56,"323,668","22,816",3.68,3.17
002570,2020-07-09,6.85,7.20,6.80,7.07,0.26,3.82,"451,778","31,781",5.87,4.42
002570,2020-07-08,6.68,6.85,6.65,6.81,0.08,1.19,"379,694","25,665",2.97,3.71
002570,2020-07-07,6.43,6.88,6.35,6.73,0.33,5.16,"553,353","36,615",8.28,5.41
002570,2020-07-06,6.25,6.51,6.24,6.40,0.09,1.43,"383,112","24,403",4.28,3.75
002570,2020-07-03,6.38,6.43,6.21,6.31,-0.10,-1.56,"355,289","22,418",3.43,3.47
002570,2020-07-02,6.47,6.58,6.37,6.41,-0.10,-1.54,"274,877","17,767",3.23,2.69
002570,2020-07-01,6.48,6.65,6.45,6.51,0.07,1.09,"240,129","15,714",3.11,2.35
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
002570,2020-06-30,6.49,6.56,6.42,6.44,0.05,0.78,"243,509","15,788",2.19,2.38
002570,2020-06-29,6.35,6.60,6.33,6.39,0.04,0.63,"370,815","23,995",4.25,3.63
002570,2020-06-24,6.12,6.37,6.07,6.35,0.24,3.93,"342,790","21,456",4.91,3.35
002570,2020-06-23,6.11,6.12,6.03,6.11,0.03,0.49,"147,437","8,980",1.48,1.44
002570,2020-06-22,6.10,6.18,6.03,6.08,-0.06,-0.98,"221,631","13,480",2.44,2.17
002570,2020-06-19,6.19,6.27,6.12,6.14,0.01,0.16,"255,626","15,782",2.45,2.50
002570,2020-06-18,6.14,6.20,6.08,6.13,-0.05,-0.81,"212,227","13,013",1.94,2.08
002570,2020-06-17,5.98,6.19,5.96,6.18,0.20,3.34,"344,769","21,000",3.85,3.37
002570,2020-06-16,5.99,6.01,5.85,5.98,0.03,0.50,"216,894","12,873",2.69,2.12
002570,2020-06-15,5.76,5.99,5.76,5.95,0.15,2.59,"294,029","17,339",3.97,2.88
002570,2020-06-12,5.70,5.82,5.69,5.80,-0.02,-0.34,"163,737","9,423",2.23,1.60
002570,2020-06-11,5.75,5.93,5.71,5.82,0.13,2.28,"340,462","19,867",3.87,3.33
002570,2020-06-10,5.56,5.74,5.53,5.69,0.12,2.15,"193,671","10,949",3.77,1.89
002570,2020-06-09,5.54,5.61,5.51,5.57,0.03,0.54,"125,975","6,998",1.81,1.23
002570,2020-06-08,5.50,5.61,5.49,5.54,-0.01,-0.18,"144,486","8,011",2.16,1.41
002570,2020-06-05,5.63,5.64,5.45,5.55,-0.12,-2.12,"279,711","15,462",3.35,2.74
002570,2020-06-04,5.73,5.85,5.66,5.67,-0.10,-1.73,"333,376","19,104",3.29,3.26
002570,2020-06-03,5.79,5.86,5.74,5.77,-0.11,-1.87,"255,941","14,847",2.04,2.50
002570,2020-06-02,5.82,5.92,5.72,5.88,0.07,1.20,"328,665","19,110",3.44,3.21
002570,2020-06-01,5.67,5.86,5.60,5.81,0.04,0.69,"328,915","18,950",4.51,3.22
002570,2020-05-29,5.68,5.84,5.63,5.77,0.06,1.05,"198,736","11,465",3.68,1.94
002570,2020-05-28,5.98,6.05,5.58,5.71,-0.35,-5.78,"444,822","25,649",7.76,4.35
002570,2020-05-27,5.96,6.20,5.90,6.06,0.06,1.00,"411,536","25,001",5.00,4.02
002570,2020-05-26,6.03,6.06,5.82,6.00,0.03,0.50,"364,482","21,677",4.02,3.56
002570,2020-05-25,5.74,6.01,5.67,5.97,0.22,3.83,"340,974","20,139",5.91,3.33
002570,2020-05-22,5.91,5.96,5.71,5.75,-0.14,-2.38,"241,020","14,053",4.24,2.36
002570,2020-05-21,6.04,6.05,5.82,5.89,-0.22,-3.60,"345,335","20,503",3.76,3.38
