公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
603027,2020-07-14,35.20,36.08,34.15,35.07,-0.39,-1.10,"113,930","39,795",5.44,1.73
603027,2020-07-13,33.72,36.77,33.72,35.46,1.41,4.14,"131,065","46,367",8.96,1.99
603027,2020-07-10,33.50,34.55,33.05,34.05,0.52,1.55,"104,591","35,526",4.47,1.59
603027,2020-07-09,33.10,33.63,32.73,33.53,0.03,0.09,"124,435","41,190",2.69,1.89
603027,2020-07-08,32.69,33.90,32.60,33.50,1.00,3.08,"114,631","38,301",4.00,1.74
603027,2020-07-07,32.08,33.20,31.60,32.50,0.36,1.12,"145,044","47,062",4.98,2.20
603027,2020-07-06,32.00,32.50,31.59,32.14,-0.26,-0.80,"126,587","40,494",2.81,1.92
603027,2020-07-03,32.08,32.78,31.12,32.40,0.21,0.65,"117,247","37,434",5.16,1.78
603027,2020-07-02,33.19,33.75,32.01,32.19,-0.94,-2.84,"131,330","42,960",5.25,1.99
603027,2020-07-01,31.95,34.39,31.60,33.13,1.55,4.91,"127,812","42,125",8.83,1.94
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
603027,2020-06-30,30.60,32.30,30.28,31.58,0.95,3.10,"133,071","41,849",6.59,2.02
603027,2020-06-29,28.19,30.65,27.99,30.63,2.45,8.69,"155,512","45,952",9.44,2.36
603027,2020-06-24,28.51,28.86,27.91,28.18,-0.28,-0.98,"73,856","20,810",3.34,1.12
603027,2020-06-23,28.20,28.85,27.85,28.46,0.34,1.21,"89,904","25,611",3.56,1.36
603027,2020-06-22,28.18,28.48,27.76,28.12,0.23,0.82,"70,849","19,878",2.58,1.07
603027,2020-06-19,27.96,28.33,27.50,27.89,0.19,0.69,"90,171","25,177",3.00,1.37
603027,2020-06-18,28.58,28.58,27.28,27.70,-0.90,-3.15,"100,514","27,883",4.55,1.52
603027,2020-06-17,28.59,28.80,28.05,28.60,0.01,0.04,"84,706","24,022",2.62,1.28
603027,2020-06-16,26.87,28.81,26.70,28.59,1.92,7.20,"146,410","40,968",7.91,2.22
603027,2020-06-15,27.58,28.25,26.65,26.67,-0.91,-3.30,"95,920","26,126",5.80,1.45
603027,2020-06-12,26.77,27.78,26.77,27.58,0.10,0.36,"79,655","21,768",3.68,1.21
603027,2020-06-11,27.94,28.66,27.18,27.48,-0.26,-0.94,"107,917","30,182",5.34,1.64
603027,2020-06-10,36.84,39.30,36.57,38.96,2.16,5.87,"107,629","40,944",7.42,2.28
603027,2020-06-09,36.30,36.90,35.90,36.80,0.90,2.51,"60,352","21,989",2.79,1.28
603027,2020-06-08,36.90,37.24,35.58,35.90,-0.79,-2.15,"70,156","25,362",4.52,1.49
603027,2020-06-05,36.95,36.95,36.21,36.69,-0.18,-0.49,"37,366","13,694",2.01,0.79
603027,2020-06-04,36.66,37.14,36.11,36.87,0.39,1.07,"48,181","17,620",2.82,1.02
603027,2020-06-03,36.30,36.93,35.57,36.48,0.18,0.50,"60,700","22,084",3.75,1.29
603027,2020-06-02,37.91,38.06,35.99,36.30,-1.78,-4.67,"123,070","45,138",5.44,2.61
603027,2020-06-01,38.48,38.88,37.71,38.08,-0.33,-0.86,"86,057","32,867",3.05,1.83
603027,2020-05-29,37.40,38.70,37.20,38.41,0.89,2.37,"61,530","23,531",4.00,1.31
603027,2020-05-28,37.90,37.90,36.66,37.52,-0.51,-1.34,"68,574","25,553",3.26,1.46
603027,2020-05-27,38.10,38.92,37.38,38.03,-0.29,-0.76,"70,311","26,836",4.02,1.50
603027,2020-05-26,37.21,38.48,37.00,38.32,1.12,3.01,"82,278","31,172",3.98,1.75
603027,2020-05-25,36.11,37.85,35.30,37.20,1.44,4.03,"98,497","36,403",7.13,2.10
603027,2020-05-22,36.38,36.88,35.51,35.76,-1.14,-3.09,"78,537","28,295",3.71,1.67
603027,2020-05-21,37.25,37.45,36.33,36.90,-0.60,-1.60,"64,801","23,928",2.99,1.38
603027,2020-05-20,37.10,37.80,36.66,37.50,0.00,0.00,"74,689","27,783",3.04,1.59
603027,2020-05-19,37.37,37.72,36.73,37.50,0.07,0.19,"63,309","23,617",2.64,1.35
603027,2020-05-18,36.49,37.94,36.15,37.43,0.74,2.02,"88,836","33,073",4.88,1.89
603027,2020-05-15,34.50,36.90,34.35,36.69,2.19,6.35,"97,147","34,600",7.39,2.07
603027,2020-05-14,34.61,34.87,34.06,34.50,-0.14,-0.40,"57,516","19,787",2.34,1.22
603027,2020-05-13,34.00,35.28,33.80,34.64,0.00,0.00,"79,096","27,317",4.27,1.69
603027,2020-05-12,33.20,34.68,33.11,34.64,1.64,4.97,"83,646","28,578",4.76,1.79
603027,2020-05-11,33.67,33.68,32.58,33.00,-0.52,-1.55,"61,451","20,266",3.28,1.31
603027,2020-05-08,33.65,34.19,33.03,33.52,-0.28,-0.83,"64,987","21,825",3.43,1.40
603027,2020-05-07,32.71,34.50,32.20,33.80,1.24,3.81,"81,293","27,265",7.06,1.76
603027,2020-05-06,30.47,32.75,30.42,32.56,1.88,6.13,"96,160","30,719",7.59,2.08
603027,2020-04-30,30.94,31.33,30.43,30.68,-0.23,-0.74,"61,844","19,007",2.91,1.34
603027,2020-04-29,32.32,32.48,30.66,30.91,-1.81,-5.53,"108,597","34,069",5.56,2.35
603027,2020-04-28,31.82,32.79,31.40,32.72,1.31,4.17,"112,569","36,269",4.43,2.43
603027,2020-04-27,30.88,32.78,29.87,31.41,1.61,5.40,"162,950","52,130",9.77,3.52
603027,2020-04-24,29.63,30.74,29.60,29.80,-0.28,-0.93,"71,926","21,634",3.79,1.55
603027,2020-04-23,29.60,30.35,29.50,30.08,0.32,1.08,"51,450","15,448",2.86,1.11
603027,2020-04-22,29.27,30.07,29.00,29.76,0.31,1.05,"67,200","19,974",3.63,1.45
603027,2020-04-21,28.29,29.59,27.92,29.45,1.24,4.40,"80,729","23,383",5.92,1.74
603027,2020-04-20,27.99,28.45,27.37,28.21,-0.29,-1.02,"115,349","32,272",3.79,2.49
603027,2020-04-17,27.25,28.94,27.25,28.50,1.35,4.97,"107,752","30,432",6.22,2.33
603027,2020-04-16,26.36,27.15,26.11,27.15,0.77,2.92,"52,301","13,963",3.94,1.13
603027,2020-04-15,26.80,26.99,26.24,26.38,-0.42,-1.57,"32,838","8,711",2.80,0.71
603027,2020-04-14,26.36,27.10,26.22,26.80,0.30,1.13,"36,391","9,701",3.32,0.79
603027,2020-04-13,26.55,26.65,26.00,26.50,-0.18,-0.67,"32,646","8,572",2.44,0.71
603027,2020-04-10,27.46,27.85,26.48,26.68,-0.79,-2.88,"68,765","18,668",4.99,1.49
603027,2020-04-09,26.99,27.65,26.73,27.47,0.69,2.58,"60,217","16,407",3.44,1.30
603027,2020-04-08,26.90,27.35,26.60,26.78,-0.62,-2.26,"48,156","12,939",2.74,1.04
603027,2020-04-07,27.50,27.81,26.81,27.40,0.41,1.52,"94,883","25,889",3.71,2.06
603027,2020-04-03,25.27,27.45,25.06,26.99,1.67,6.60,"83,688","22,268",9.44,1.81
603027,2020-04-02,25.70,25.70,24.91,25.32,-0.20,-0.78,"27,625","6,953",3.10,0.60
603027,2020-04-01,25.93,26.11,25.29,25.52,-0.43,-1.66,"56,224","14,406",3.16,1.22
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
603027,2020-03-31,24.78,26.25,24.50,25.95,1.42,5.79,"74,562","19,080",7.13,1.62
603027,2020-03-30,25.06,25.30,24.35,24.53,-0.53,-2.11,"49,026","12,110",3.79,1.06
