公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
300765,2020-07-14,26.68,26.83,24.41,24.86,-2.05,-7.62,"209,530","53,399",8.99,19.96
300765,2020-07-13,26.06,27.29,25.60,26.91,0.81,3.10,"159,520","42,137",6.48,15.19
300765,2020-07-10,26.25,26.68,25.60,26.10,0.26,1.01,"212,760","55,767",4.18,20.26
300765,2020-07-09,23.45,25.84,23.35,25.84,2.35,10.00,"179,587","44,682",10.60,17.10
300765,2020-07-08,23.25,23.90,23.22,23.49,0.13,0.56,"112,117","26,343",2.91,10.68
300765,2020-07-07,23.12,23.80,22.80,23.36,0.36,1.57,"142,026","33,246",4.35,13.53
300765,2020-07-06,22.36,23.06,22.21,23.00,0.70,3.14,"127,337","28,988",3.81,12.13
300765,2020-07-03,22.51,22.68,22.10,22.30,-0.24,-1.06,"87,332","19,560",2.57,8.32
300765,2020-07-02,22.00,23.10,22.00,22.54,0.43,1.94,"114,952","26,034",4.98,10.95
300765,2020-07-01,22.44,22.58,21.75,22.11,-0.43,-1.91,"84,384","18,631",3.68,8.04
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
300765,2020-06-30,22.25,23.10,22.16,22.54,0.39,1.76,"90,310","20,481",4.24,8.60
300765,2020-06-29,21.85,22.39,21.80,22.15,0.17,0.77,"58,047","12,828",2.68,5.53
300765,2020-06-24,22.43,22.65,21.80,21.98,-0.42,-1.88,"71,855","15,869",3.79,6.84
300765,2020-06-23,22.42,22.58,22.05,22.40,0.09,0.40,"63,148","14,120",2.38,6.01
300765,2020-06-22,22.63,22.87,22.21,22.31,-0.38,-1.67,"88,424","19,844",2.91,8.42
300765,2020-06-19,22.88,23.18,22.61,22.69,-0.21,-0.92,"87,943","20,119",2.49,8.38
300765,2020-06-18,23.43,23.90,22.83,22.90,-0.45,-1.93,"122,839","28,537",4.58,11.70
300765,2020-06-17,22.18,23.50,22.04,23.35,1.02,4.57,"153,581","35,399",6.54,14.63
300765,2020-06-16,21.57,22.39,21.51,22.33,0.90,4.20,"105,577","23,291",4.11,10.06
300765,2020-06-15,21.50,22.15,21.35,21.43,-0.26,-1.20,"98,343","21,438",3.69,9.37
300765,2020-06-12,21.30,22.36,21.25,21.69,-0.18,-0.82,"138,141","30,220",5.08,13.16
300765,2020-06-11,21.20,21.93,20.83,21.87,0.80,3.80,"144,113","30,873",5.22,13.73
300765,2020-06-10,20.59,21.19,20.40,21.07,0.34,1.64,"90,761","18,895",3.81,8.64
300765,2020-06-09,20.50,20.81,20.20,20.73,0.34,1.67,"85,810","17,642",2.99,8.17
300765,2020-06-08,20.26,20.83,20.20,20.39,0.22,1.09,"71,786","14,725",3.12,6.84
300765,2020-06-05,20.49,20.65,20.06,20.17,-0.34,-1.66,"60,098","12,182",2.88,5.72
300765,2020-06-04,20.27,20.59,19.90,20.51,0.36,1.79,"93,767","19,029",3.42,8.93
300765,2020-06-03,20.52,20.79,20.06,20.15,-0.41,-1.99,"101,741","20,784",3.55,9.69
300765,2020-06-02,20.56,20.75,20.22,20.56,0.01,0.05,"77,090","15,773",2.58,7.34
300765,2020-06-01,20.20,20.86,20.20,20.55,0.41,2.04,"80,515","16,563",3.28,7.67
300765,2020-05-29,20.03,20.33,19.91,20.14,0.09,0.45,"52,297","10,526",2.09,4.98
300765,2020-05-28,20.39,20.66,19.70,20.05,-0.37,-1.81,"82,294","16,537",4.70,7.84
300765,2020-05-27,20.95,21.30,20.23,20.42,-0.70,-3.31,"100,233","20,755",5.07,9.55
300765,2020-05-26,20.05,21.47,19.92,21.12,1.14,5.71,"104,208","21,567",7.76,9.92
300765,2020-05-25,21.08,21.15,19.92,19.98,-1.17,-5.53,"109,926","22,362",5.82,10.47
300765,2020-05-22,22.63,22.72,21.10,21.15,-1.65,-7.24,"97,513","21,246",7.11,9.29
300765,2020-05-21,23.19,23.58,22.36,22.80,-0.44,-1.89,"96,627","22,111",5.25,9.20
300765,2020-05-20,22.43,23.27,22.20,23.24,0.64,2.83,"112,985","25,594",4.73,10.76
300765,2020-05-19,22.70,22.74,22.12,22.60,0.14,0.62,"90,266","20,205",2.76,8.60
300765,2020-05-18,22.80,23.49,22.36,22.46,-0.57,-2.48,"116,626","26,549",4.91,11.11
300765,2020-05-15,24.03,24.03,23.01,23.03,-1.00,-4.16,"188,299","43,999",4.24,17.93
300765,2020-05-14,24.38,25.11,23.85,24.03,-0.34,-1.40,"286,234","70,032",5.17,27.26
300765,2020-05-13,21.70,24.37,21.62,24.37,2.22,10.02,"278,010","65,425",12.42,26.48
300765,2020-05-12,22.04,22.58,21.85,22.15,0.25,1.14,"102,166","22,636",3.33,9.73
300765,2020-05-11,22.25,22.48,21.67,21.90,-0.35,-1.57,"84,806","18,666",3.64,8.08
300765,2020-05-08,22.75,22.84,22.09,22.25,-0.39,-1.72,"126,213","28,269",3.31,12.02
300765,2020-05-07,22.50,23.28,22.01,22.64,-0.22,-0.96,"151,718","34,325",5.56,14.45
300765,2020-05-06,21.21,23.32,21.10,22.86,1.28,5.93,"163,783","36,817",10.29,15.60
300765,2020-04-30,22.53,22.53,20.80,21.58,-0.76,-3.40,"170,032","36,906",7.74,16.19
300765,2020-04-29,22.01,23.25,21.70,22.34,0.02,0.09,"117,114","26,493",6.94,11.15
300765,2020-04-28,48.38,48.98,45.00,47.01,-1.83,-3.75,"57,034","26,851",8.15,11.41
300765,2020-04-27,48.65,49.76,47.23,48.84,0.04,0.08,"57,623","27,921",5.18,11.52
300765,2020-04-24,49.00,49.79,46.56,48.80,0.19,0.39,"88,558","42,662",6.64,17.71
300765,2020-04-23,49.00,50.44,48.21,48.61,-1.39,-2.78,"77,282","37,913",4.46,15.46
300765,2020-04-22,55.95,56.60,49.50,50.00,-5.00,-9.09,"150,877","77,869",12.91,30.18
300765,2020-04-21,52.30,55.39,52.01,55.00,2.11,3.99,"94,499","50,952",6.39,18.90
300765,2020-04-20,52.50,53.16,51.66,52.89,-0.07,-0.13,"59,151","31,008",2.83,11.83
300765,2020-04-17,51.62,53.66,51.05,52.96,0.66,1.26,"93,311","48,904",4.99,18.66
300765,2020-04-16,52.50,54.68,52.18,52.30,-0.13,-0.25,"90,339","48,091",4.77,18.07
300765,2020-04-15,52.70,53.50,51.52,52.43,0.03,0.06,"81,323","42,647",3.78,16.26
300765,2020-04-14,52.99,53.58,51.50,52.40,-0.30,-0.57,"101,526","53,278",3.95,20.31
300765,2020-04-13,52.20,53.20,51.00,52.70,-0.61,-1.14,"84,860","44,244",4.13,16.97
300765,2020-04-10,54.50,57.29,50.72,53.31,-2.49,-4.46,"139,602","75,542",11.77,27.92
300765,2020-04-09,56.03,57.38,54.92,55.80,-1.32,-2.31,"118,967","66,617",4.31,23.79
300765,2020-04-08,62.51,63.30,57.12,57.12,-6.35,-10.00,"121,175","71,709",9.74,24.24
300765,2020-04-07,59.00,63.47,58.41,63.47,5.77,10.00,"167,811","102,280",8.77,33.56
300765,2020-04-03,59.73,62.54,56.00,57.70,0.85,1.50,"197,673","118,148",11.50,39.53
300765,2020-04-02,52.81,56.85,51.87,56.85,5.17,10.00,"96,863","52,947",9.64,19.37
300765,2020-04-01,49.05,52.50,47.95,51.68,1.74,3.48,"131,320","66,099",9.11,26.26
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
300765,2020-03-31,51.04,53.70,47.80,49.94,0.51,1.03,"156,785","78,907",11.94,31.36
300765,2020-03-30,46.11,49.43,45.31,49.43,4.49,9.99,"141,086","67,280",9.17,28.22
300765,2020-03-27,42.08,46.51,42.04,44.94,2.66,6.29,"164,109","73,920",10.57,32.82
300765,2020-03-26,40.71,43.56,40.71,42.28,1.56,3.83,"102,942","43,567",7.00,20.59
300765,2020-03-25,41.01,42.88,40.17,40.72,0.51,1.27,"95,169","39,453",6.74,19.03
300765,2020-03-24,42.00,43.88,39.10,40.21,-0.71,-1.74,"133,481","55,488",11.68,26.70
300765,2020-03-23,40.92,40.92,40.92,40.92,3.72,10.00,"20,826","8,522",0.00,4.17
300765,2020-03-20,35.35,37.27,35.34,37.20,1.93,5.47,"35,419","13,004",5.47,7.08
300765,2020-03-19,34.48,35.27,33.99,35.27,1.03,3.01,"19,735","6,870",3.74,3.95
300765,2020-03-18,34.60,35.27,34.07,34.24,-0.20,-0.58,"19,038","6,642",3.48,3.81
300765,2020-03-17,34.00,34.56,32.74,34.44,0.29,0.85,"17,581","5,939",5.33,3.52
300765,2020-03-16,34.77,35.17,33.87,34.15,-0.35,-1.01,"17,363","5,991",3.77,3.47
300765,2020-03-13,32.55,34.87,32.55,34.50,-0.98,-2.76,"21,209","7,207",6.54,4.24
300765,2020-03-12,35.99,36.17,35.26,35.48,-0.82,-2.26,"20,318","7,261",2.51,4.06
300765,2020-03-11,36.87,37.26,36.26,36.30,-0.50,-1.36,"18,743","6,898",2.72,3.75
300765,2020-03-10,36.30,36.94,35.88,36.80,0.42,1.15,"25,020","9,127",2.91,5.00
300765,2020-03-09,37.25,37.66,36.36,36.38,-1.48,-3.91,"27,038","10,010",3.43,5.41
300765,2020-03-06,37.96,38.60,37.80,37.86,-0.40,-1.05,"22,132","8,435",2.09,4.43
300765,2020-03-05,38.98,38.98,37.90,38.26,-0.28,-0.73,"36,770","14,075",2.80,7.35
300765,2020-03-04,36.62,38.68,36.61,38.54,1.70,4.61,"54,434","20,619",5.62,10.89
300765,2020-03-03,37.74,37.75,36.64,36.84,-0.32,-0.86,"34,914","12,959",2.99,6.98
300765,2020-03-02,36.01,37.16,35.80,37.16,1.31,3.65,"29,246","10,736",3.79,5.85
300765,2020-02-28,36.40,37.03,35.76,35.85,-1.29,-3.47,"27,561","10,008",3.42,5.51
300765,2020-02-27,35.92,37.50,35.56,37.14,1.33,3.71,"37,429","13,723",5.42,7.49
300765,2020-02-26,36.49,36.88,35.72,35.81,-1.07,-2.90,"29,021","10,510",3.15,5.80
300765,2020-02-25,36.56,37.40,36.36,36.88,-0.41,-1.10,"34,730","12,768",2.79,6.95
300765,2020-02-24,37.05,37.98,37.04,37.29,0.53,1.44,"37,581","14,081",2.56,7.52
300765,2020-02-21,36.12,36.92,35.87,36.76,0.58,1.60,"39,827","14,489",2.90,7.97
300765,2020-02-20,35.85,36.24,35.77,36.18,0.43,1.20,"21,389","7,707",1.31,4.28
300765,2020-02-19,36.32,36.34,35.72,35.75,-0.71,-1.95,"25,328","9,115",1.70,5.07
300765,2020-02-18,36.60,36.87,36.12,36.46,-0.05,-0.14,"26,763","9,757",2.05,5.35
300765,2020-02-17,36.17,36.58,35.70,36.51,0.50,1.39,"28,849","10,460",2.44,5.77
300765,2020-02-14,35.50,36.69,35.50,36.01,0.66,1.87,"32,835","11,910",3.37,6.57
300765,2020-02-13,36.49,36.49,35.33,35.35,-0.90,-2.48,"27,522","9,846",3.20,5.50
300765,2020-02-12,36.05,36.42,35.78,36.25,0.05,0.14,"29,055","10,503",1.77,5.81
300765,2020-02-11,36.59,36.63,35.68,36.20,-0.48,-1.31,"34,915","12,598",2.59,6.98
300765,2020-02-10,36.69,36.99,36.03,36.68,-0.41,-1.11,"41,693","15,205",2.59,8.34
300765,2020-02-07,38.40,39.20,36.50,37.09,-2.51,-6.34,"95,681","36,177",6.82,19.14
300765,2020-02-06,38.00,40.06,37.48,39.60,3.18,8.73,"142,076","55,735",7.08,28.42
300765,2020-02-05,35.59,36.42,34.42,36.42,3.31,10.00,"34,046","12,241",6.04,6.81
300765,2020-02-04,32.05,33.25,32.05,33.11,1.05,3.28,"21,254","6,965",3.74,4.25
300765,2020-02-03,32.06,33.05,32.06,32.06,-3.56,-9.99,"30,799","9,928",2.78,6.16
300765,2020-01-23,36.78,37.28,35.36,35.62,-1.08,-2.94,"21,502","7,804",5.23,4.30
300765,2020-01-22,37.39,37.58,36.00,36.70,-0.19,-0.52,"20,247","7,414",4.28,4.05
300765,2020-01-21,36.04,37.30,35.97,36.89,0.96,2.67,"35,738","13,180",3.70,7.15
300765,2020-01-20,36.12,36.38,35.71,35.93,-0.18,-0.50,"13,461","4,841",1.86,2.69
300765,2020-01-17,36.50,36.54,36.04,36.11,-0.27,-0.74,"9,030","3,270",1.37,1.81
300765,2020-01-16,36.18,36.61,36.02,36.38,0.27,0.75,"13,878","5,045",1.63,2.78
300765,2020-01-15,36.20,36.29,35.82,36.11,-0.20,-0.55,"11,128","4,006",1.29,2.23
300765,2020-01-14,36.44,36.78,36.27,36.31,-0.08,-0.22,"11,203","4,086",1.40,2.24
300765,2020-01-13,36.30,36.44,36.01,36.39,0.10,0.28,"11,843","4,294",1.18,2.37
300765,2020-01-10,35.90,36.67,35.81,36.29,0.60,1.68,"18,904","6,871",2.41,3.78
300765,2020-01-09,35.47,35.92,35.40,35.69,0.47,1.33,"9,856","3,515",1.48,1.97
300765,2020-01-08,36.04,36.04,35.19,35.22,-0.78,-2.17,"15,409","5,480",2.36,3.08
300765,2020-01-07,35.69,36.39,35.55,36.00,0.42,1.18,"14,397","5,188",2.36,2.88
300765,2020-01-06,35.60,35.95,35.52,35.58,-0.24,-0.67,"13,092","4,674",1.20,2.62
300765,2020-01-03,35.98,36.10,35.79,35.82,-0.20,-0.56,"12,106","4,345",0.86,2.42
300765,2020-01-02,36.02,36.05,35.73,36.02,0.32,0.90,"14,650","5,259",0.90,2.93
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
300765,2019-12-31,35.96,35.98,35.51,35.70,-0.27,-0.75,"12,482","4,460",1.31,2.50
300765,2019-12-30,34.87,35.98,34.76,35.97,0.92,2.62,"23,905","8,531",3.48,4.78
300765,2019-12-27,34.55,35.44,34.51,35.05,0.50,1.45,"19,071","6,676",2.69,3.81
300765,2019-12-26,34.55,34.71,34.34,34.55,0.05,0.14,"7,412","2,554",1.07,1.48
300765,2019-12-25,34.48,34.68,34.23,34.50,-0.01,-0.03,"7,136","2,459",1.30,1.43
300765,2019-12-24,34.40,34.56,34.17,34.51,0.23,0.67,"6,890","2,369",1.14,1.38
300765,2019-12-23,35.00,35.01,34.28,34.28,-0.61,-1.75,"8,695","3,006",2.09,1.74
300765,2019-12-20,34.88,35.14,34.82,34.89,0.03,0.09,"7,392","2,585",0.92,1.48
300765,2019-12-19,34.82,35.10,34.71,34.86,-0.13,-0.37,"8,585","2,994",1.11,1.72
300765,2019-12-18,34.98,35.24,34.73,34.99,0.10,0.29,"10,440","3,650",1.46,2.09
300765,2019-12-17,34.80,35.09,34.57,34.89,0.11,0.32,"12,955","4,519",1.50,2.59
300765,2019-12-16,34.29,34.96,34.27,34.78,0.68,1.99,"14,758","5,126",2.02,2.95
300765,2019-12-13,33.93,34.17,33.83,34.10,0.43,1.28,"7,955","2,706",1.01,1.59
300765,2019-12-12,34.10,34.10,33.66,33.67,-0.36,-1.06,"7,068","2,390",1.29,1.41
300765,2019-12-11,34.09,34.27,33.90,34.03,0.03,0.09,"6,910","2,357",1.09,1.38
300765,2019-12-10,33.51,34.28,33.37,34.00,0.46,1.37,"10,871","3,692",2.71,2.17
300765,2019-12-09,33.80,33.85,33.50,33.54,-0.24,-0.71,"6,046","2,034",1.04,1.21
300765,2019-12-06,33.61,33.85,33.61,33.78,0.17,0.51,"4,636","1,564",0.71,0.93
300765,2019-12-05,33.25,33.64,33.25,33.61,0.36,1.08,"5,507","1,847",1.17,1.10
300765,2019-12-04,33.12,33.33,33.05,33.25,0.02,0.06,"4,688","1,558",0.84,0.94
300765,2019-12-03,33.40,33.47,32.78,33.23,-0.29,-0.87,"7,886","2,608",2.06,1.58
300765,2019-12-02,33.68,33.81,33.48,33.52,-0.16,-0.48,"4,490","1,510",0.98,0.90
300765,2019-11-29,33.50,33.72,33.36,33.68,0.22,0.66,"5,215","1,750",1.08,1.04
300765,2019-11-28,33.95,33.95,33.45,33.46,-0.39,-1.15,"6,270","2,111",1.48,1.25
300765,2019-11-27,33.92,34.08,33.77,33.85,-0.07,-0.21,"3,728","1,264",0.91,0.75
300765,2019-11-26,34.16,34.16,33.79,33.92,-0.16,-0.47,"4,526","1,537",1.09,0.91
