公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
002216,2020-07-14,28.90,28.90,27.83,28.58,-0.42,-1.45,"100,681","28,424",3.69,1.26
002216,2020-07-13,28.60,29.50,28.12,29.00,0.60,2.11,"133,222","38,471",4.86,1.67
002216,2020-07-10,27.08,29.11,27.08,28.40,0.66,2.38,"137,520","38,868",7.32,1.72
002216,2020-07-09,27.12,28.30,27.05,27.74,0.72,2.66,"145,597","40,116",4.63,1.82
002216,2020-07-08,27.01,27.30,26.70,27.02,-0.26,-0.95,"119,840","32,362",2.20,1.50
002216,2020-07-07,27.24,27.79,26.61,27.28,0.02,0.07,"183,364","49,645",4.33,2.29
002216,2020-07-06,27.07,27.68,26.81,27.26,0.00,0.00,"150,396","41,054",3.19,1.88
002216,2020-07-03,27.98,27.98,26.58,27.26,-0.02,-0.07,"198,910","54,141",5.13,2.49
002216,2020-07-02,27.28,27.28,26.55,27.28,2.48,10.00,"148,000","40,202",2.94,1.85
002216,2020-07-01,24.80,25.50,24.06,24.80,0.90,3.77,"124,493","30,965",6.03,1.56
公司编码,日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
002216,2020-06-30,23.88,23.95,23.47,23.90,0.20,0.84,"67,259","15,965",2.03,0.84
002216,2020-06-29,23.16,23.85,23.10,23.70,0.55,2.38,"98,252","23,221",3.24,1.23
002216,2020-06-24,23.13,23.32,22.85,23.15,0.09,0.39,"58,466","13,513",2.04,0.73
002216,2020-06-23,22.79,23.35,22.49,23.06,0.33,1.45,"93,632","21,506",3.78,1.17
002216,2020-06-22,23.26,23.47,22.67,22.73,-0.28,-1.22,"77,084","17,681",3.48,0.96
002216,2020-06-19,22.69,23.75,22.68,23.01,0.15,0.66,"94,834","22,076",4.68,1.19
002216,2020-06-18,23.73,23.88,22.70,22.86,-0.87,-3.67,"85,713","19,792",4.97,1.07
002216,2020-06-17,22.94,23.79,22.56,23.73,0.77,3.35,"101,449","23,587",5.36,1.27
002216,2020-06-16,22.73,23.05,22.22,22.96,0.23,1.01,"84,158","19,180",3.65,1.05
002216,2020-06-15,22.07,23.01,22.07,22.73,0.64,2.90,"113,039","25,650",4.26,1.41
002216,2020-06-12,21.58,22.29,21.55,22.09,0.02,0.09,"49,572","10,895",3.35,0.62
002216,2020-06-11,22.34,22.39,21.85,22.07,-0.15,-0.68,"53,816","11,906",2.43,0.67
002216,2020-06-10,22.00,22.49,21.80,22.22,0.18,0.82,"61,871","13,758",3.13,0.77
002216,2020-06-09,21.89,22.27,21.86,22.04,0.10,0.46,"52,563","11,604",1.87,0.66
002216,2020-06-08,22.29,22.37,21.77,21.94,-0.33,-1.48,"77,492","17,043",2.69,0.97
002216,2020-06-05,22.69,22.69,21.80,22.27,-0.44,-1.94,"89,334","19,829",3.92,1.12
002216,2020-06-04,22.52,22.78,22.29,22.71,0.19,0.84,"58,785","13,290",2.18,0.74
002216,2020-06-03,23.04,23.09,22.36,22.52,-0.79,-3.39,"144,365","32,680",3.13,1.81
002216,2020-06-02,24.62,24.62,22.88,23.31,-1.42,-5.74,"142,711","33,587",7.04,1.79
002216,2020-06-01,24.13,24.78,23.80,24.73,0.63,2.61,"86,989","21,269",4.07,1.09
002216,2020-05-29,23.58,24.70,23.41,24.10,0.52,2.21,"84,883","20,574",5.47,1.06
002216,2020-05-28,23.64,23.88,23.25,23.58,-0.01,-0.04,"55,456","13,075",2.67,0.69
002216,2020-05-27,24.28,24.49,23.50,23.65,-0.67,-2.75,"58,103","13,928",4.07,0.73
002216,2020-05-26,24.48,24.66,24.08,24.32,-0.07,-0.29,"67,713","16,460",2.38,0.85
002216,2020-05-25,23.54,24.53,23.15,24.39,0.49,2.05,"77,037","18,564",5.77,0.96
002216,2020-05-22,24.02,24.27,23.15,23.90,-0.39,-1.61,"74,039","17,494",4.61,0.93
002216,2020-05-21,24.07,24.41,23.64,24.29,0.31,1.29,"72,514","17,504",3.21,0.91
002216,2020-05-20,24.17,24.62,23.89,23.98,-0.42,-1.72,"71,782","17,363",2.99,0.90
002216,2020-05-19,24.32,24.68,23.86,24.40,0.15,0.62,"84,437","20,474",3.38,1.06
002216,2020-05-18,23.35,24.88,23.11,24.25,0.91,3.90,"116,916","28,250",7.58,1.46
002216,2020-05-15,23.35,23.79,22.80,23.34,0.03,0.13,"55,155","12,883",4.25,0.69
002216,2020-05-14,23.88,24.17,23.21,23.31,-0.57,-2.39,"71,193","16,765",4.02,0.89
002216,2020-05-13,23.03,24.25,22.85,23.88,0.71,3.06,"122,752","29,104",6.04,1.54
002216,2020-05-12,22.63,23.34,22.40,23.17,0.60,2.66,"110,956","25,551",4.16,1.39
002216,2020-05-11,22.31,22.61,22.06,22.57,0.25,1.12,"66,015","14,767",2.46,0.83
002216,2020-05-08,22.39,22.60,21.69,22.32,-0.05,-0.22,"81,204","18,028",4.07,1.02
002216,2020-05-07,21.97,22.61,21.50,22.37,0.57,2.61,"92,385","20,592",5.09,1.16
002216,2020-05-06,21.16,21.89,20.90,21.80,0.35,1.63,"88,413","19,076",4.62,1.11
002216,2020-04-30,21.72,22.03,20.71,21.45,-0.57,-2.59,"124,909","26,531",5.99,1.56
002216,2020-04-29,23.18,23.67,21.88,22.02,-1.06,-4.59,"124,259","28,254",7.76,1.55
